순위,영화명,개봉일,매출액 ,매출액 점유율,관객수,스크린수,대표국적,국적,배급사
229,패닉 런,2023-01-04,29729495 ,0,2943,53,미국,미국,주식회사 원더스튜디오
230,르네상스 필름 바이 비욘세,2023-12-21,72770500 ,0,2911,19,미국,미국,씨제이포디플렉스 주식회사
231,러브 라이프,2023-07-19,25191670 ,0,2904,30,일본,일본,M&M 인터내셔널
232,"람빅, 시간과 열정의 맥주",2023-10-11,20525578 ,0,2856,26,스페인,스페인,(주)마노엔터테인먼트
233,나의 사소한 슬픔,2023-06-14,22829950 ,0,2852,73,캐나다,캐나다,스튜디오 에이드
234,라스트 버스,2023-02-09,22207091 ,0,2848,27,영국,영국,주식회사 블루필름웍스
235,조이랜드,2023-12-13,26546686 ,0,2845,34,기타,기타,주식회사 슈아픽처스
236,티처스 라운지,2023-12-27,25030681 ,0,2748,29,독일,독일,(주)스튜디오디에이치엘
237,문바운드,2023-10-19,22203956 ,0,2646,68,기타,기타,주식회사 블루필름웍스
238,카일리 블루스,2023-05-24,24551479 ,0,2521,20,중국,중국,찬란
239,극장판 주술회전 0,2022-02-17,25514606 ,0,2466,836,일본,일본,(주)대교 미디어콘텐츠사업본부
240,노크: 더 하우스,2023-09-20,22589750 ,0,2437,92,미국,미국,(주)누리픽쳐스
241,보통의 카스미,2023-07-19,20963084 ,0,2349,24,일본,일본,(주)비싸이드 픽쳐스
242,크레이지 컴페티션,2022-12-28,21196796 ,0,2247,40,스페인,스페인,"(주)영화사 진진,주식회사 왓챠"
243,마크로스 플러스 -무비 에디션-,2023-11-29,20993782 ,0,2219,43,일본,일본,(주)라이크콘텐츠
244,달리랜드,2023-10-18,16553550 ,0,2189,68,영국,영국,스튜디오 에이드
245,뮤직 샤펠,2023-09-13,19020506 ,0,2122,39,벨기에,벨기에,해피송
246,줄리아의 인생극장,2023-05-24,18232179 ,0,2099,24,프랑스,프랑스,해피송
247,그녀가 좋아하는 것은,2023-07-19,19503800 ,0,2083,69,일본,일본,홀리가든
248,사형에 이르는 병,2023-11-29,19355478 ,0,2040,28,일본,일본,"(주)태양미디어그룹,와이드 릴리즈(주)"
249,울브스 오브 워,2023-01-26,20215900 ,0,2025,50,영국,영국,(주)누리픽쳐스
250,양자경의 더 모든 날 모든 순간,2022-11-23,21165988 ,0,1998,63,미국,미국,워터홀컴퍼니(주)
251,루비콘,2023-02-23,15963197 ,0,1993,5,오스트리아,오스트리아,(주)영화사 안다미로
252,신 울트라맨,2023-12-06,17452989 ,0,1924,53,일본,일본,와이드 릴리즈(주)
253,에고이스트,2023-07-26,20090529 ,0,1903,23,일본,일본,"(주)디오시네마,(주)태양미디어그룹"
254,거룩한 술꾼의 전설,2023-08-30,16289700 ,0,1807,18,이탈리아,이탈리아,일미디어
255,메타모르포제의 툇마루,2023-07-26,16540800 ,0,1738,39,일본,일본,(주)미디어캐슬
256,바비 IMAX,2023-11-01,28875000 ,0,1724,20,미국,미국,워너브러더스 코리아(주)
257,블랙 워터: 어비스,2023-06-14,14254975 ,0,1687,56,호주,호주,주식회사 원더스튜디오
258,엘리자벳과 나,2023-12-13,15163144 ,0,1642,23,독일,"독일,스위스,오스트리아",(주)영화사 안다미로
258,이윽고 바다에 닿다,2023-06-07,15349135 ,0,1642,19,일본,일본,(주)블루라벨픽쳐스
260,처음 꽃향기를 만난 순간,2023-01-04,16952395 ,0,1637,32,대만,대만,오드
261,나의 그리스식 웨딩 3,2023-09-20,14346412 ,0,1595,7,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
262,타임코드 57,2023-11-22,12162551 ,0,1531,47,미국,미국,(주)무비다이브
263,디텍티브 나이트: 가면의 밤,2023-02-08,13000596 ,0,1515,51,미국,미국,(주)디스테이션
264,카메라를 멈추면 안 돼! 프랑스에서도,2023-02-15,14312697 ,0,1506,44,프랑스,프랑스,"(주)까멜리아이엔티,주식회사 제이씨엔터웍스"
265,내 아내 이야기,2023-05-24,13936607 ,0,1502,24,독일,독일,(주)영화사 안다미로
266,붉은 사막,2023-07-26,11624255 ,0,1482,18,이탈리아,이탈리아,일미디어
267,세인트 세이야: 더 비기닝,2023-05-31,8842606 ,0,1443,48,일본,일본,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점
268,스톰 보이,2023-02-16,12977896 ,0,1392,44,호주,호주,주식회사 블루필름웍스
269,브루스 윌리스의 라스트 미션: 데이 투 다이,2023-11-15,11083678 ,0,1379,45,캐나다,캐나다,(주)무비다이브
270,팟 제너레이션,2023-10-03,14495101 ,0,1376,25,기타,기타,주식회사 왓챠
271,북 오브 러브,2023-06-21,12448198 ,0,1356,31,미국,미국,(주)스튜디오디에이치엘
272,나의 연인에게,2023-03-29,11334898 ,0,1299,27,독일,독일,(주)까멜리아이엔티
273,슬기로운 아내 수업,2023-07-12,10172034 ,0,1298,20,프랑스,프랑스,주식회사 오디언스
274,피터 본 칸트,2023-02-15,11004796 ,0,1283,29,프랑스,프랑스,(주)드림팩트엔터테인먼트
275,팔로우드,2023-03-22,12295988 ,0,1272,51,미국,미국,(주)영화사오원
276,앵그리 애니,2023-11-01,12998306 ,0,1192,21,프랑스,프랑스,(주)팝엔터테인먼트
277,스즈메의 문단속: 다녀왔어,2024-01-10,14730730 ,0,1191,0,일본,일본,(주)쇼박스
278,세이 예스 어게인,2023-10-18,8255400 ,0,1118,65,대만,대만,(주)팝엔터테인먼트
279,너를 부르는 시간,2023-11-15,10734258 ,0,1100,36,중국,중국,(주)박수엔터테인먼트
280,위시,2024-01-03,10338000 ,0,1082,0,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
281,프레이 포 더 데블,2022-12-07,10675000 ,0,1068,517,미국,미국,(주)올스타엔터테인먼트
282,엽문의 시작,2023-06-23,11192000 ,0,1030,48,중국,중국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
283,아만다,2023-08-23,10465087 ,0,1021,29,이탈리아,이탈리아,(주)이놀미디어
284,극장판 짱구는 못말려: 수수께끼! 꽃피는 천하떡잎학교,2022-09-28,6874000 ,0,982,873,일본,일본,(주)씨제이이엔엠
285,더 버닝 씨,2023-08-23,9291405 ,0,978,36,노르웨이,노르웨이,(주)엣나인필름
286,아워 프렌드,2023-11-22,7385667 ,0,938,30,미국,미국,(주)디스테이션
287,"블루 서멀, 같은 하늘을 보고 싶어",2023-03-29,9151013 ,0,916,62,일본,일본,(주)박수엔터테인먼트
288,포커페이스,2023-03-23,8224894 ,0,914,51,미국,미국,"와이드 릴리즈(주),(주)제이앤씨미디어그룹"
289,"믿거나 말거나, 진짜야",2023-06-21,8423026 ,0,896,20,프랑스,프랑스,M&M 인터내셔널
290,에릭 클랩튼: 어크로스 24 나이츠,2023-08-23,17787500 ,0,891,18,영국,영국,(주)케빈앤컴퍼니
291,새를 사랑한 화가,2023-01-25,8043799 ,0,877,16,프랑스,프랑스,찬란
292,책 종이 가위,2023-09-13,8139078 ,0,871,14,일본,일본,"(주)디오시네마,GATE6"
293,클레오의 세계,2024-01-03,7061590 ,0,847,0,프랑스,프랑스,"그린나래미디어(주),(주)하이스트레인저"
294,돈 룩 디퍼,2023-09-07,7442028 ,0,844,14,미국,미국,"(주)다시봄이엔티,주식회사 블루필름웍스"
295,나의 올드 오크,2024-01-17,7066500 ,0,842,0,아일랜드,아일랜드,(주)영화사 진진
296,사랑할 땐 누구나 최악이 된다,2022-08-25,6565696 ,0,839,68,노르웨이,노르웨이,"그린나래미디어(주),(주)하이스트레인저"
297,벤데타: 복수의 시간,2023-01-20,7300000 ,0,836,50,캐나다,캐나다,(주)무비다이브
298,킬러의 레스토랑,2023-08-17,5535000 ,0,825,44,미국,미국,(주)스튜디오디에이치엘
299,더 리프: 언더 워터,2023-09-20,7301223 ,0,798,33,호주,호주,(주)이놀미디어
300,2만 종의 벌,2023-12-27,7447678 ,0,795,19,스페인,스페인,주식회사 왓챠
301,마인드케이지,2023-05-31,4694000 ,0,774,50,미국,미국,(주)누리픽쳐스
302,더 메뉴,2022-12-07,8706000 ,0,749,177,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
303,바깥 나라의 소녀,2023-05-16,5030329 ,0,734,6,일본,일본,(주)미디어캐슬
304,노트르담 온 파이어,2023-06-29,5806400 ,0,675,20,프랑스,프랑스,찬란
305,기예르모 델토로의 피노키오,2022-11-23,6478000 ,0,639,57,미국,미국,씨제이 씨지브이(CJ CGV)(주)
306,라이즈,2024-01-17,5398000 ,0,624,0,프랑스,"프랑스,벨기에",(주)무비다이브
307,빌리 아일리시: 라이브 앳 디 오투 (확장판),2023-01-27,15497500 ,0,620,33,미국,미국,씨제이포디플렉스 주식회사
308,극장판 겁쟁이 페달,2023-02-01,4552297 ,0,608,5,일본,일본,(주)미디어캐슬
309,애니씽 고즈: 라이브 인 런던,2023-03-08,10376500 ,0,585,17,영국,영국,(주)위즈온센
310,킹 오브 킬러스,2023-10-12,3636000 ,0,576,30,미국,미국,주식회사 풍경소리
311,더 챔피언,2023-11-15,6063489 ,0,563,18,영국,영국,(주)스튜디오디에이치엘
312,키리에의 노래: 디렉터스 컷,2023-11-24,5097741 ,0,550,9,일본,일본,이화배컴퍼니(주)
313,매복,2023-01-12,3300000 ,0,548,21,미국,미국,(주)케이티알파
314,커밍 홈 어게인,2023-09-20,4820500 ,0,536,12,미국,미국,시네마 뉴원
315,배우의 꿈,2023-06-05,2958000 ,0,501,1,캐나다,캐나다,신세기 유통
316,뉴클리어 나우,2023-12-06,4938039 ,0,481,17,미국,미국,(주)이놀미디어
317,세일즈걸,2023-11-15,4320039 ,0,476,10,몽고,몽고,대성필림
317,이름 없는 춤,2023-08-09,4666000 ,0,476,14,일본,일본,"(주)디오시네마,GATE6"
319,료마! 테니스의 왕자: 디사이드,2023-09-16,3700800 ,0,471,7,일본,일본,(주)미디어캐슬
320,킹 오브 뉴욕,2023-09-27,3730567 ,0,468,8,미국,"미국,이탈리아",일미디어
320,람보르기니: 전설이 된 남자,2023-08-23,3468000 ,0,468,5,이탈리아,이탈리아,(주)누리픽쳐스
322,극장판 극주부도,2023-06-16,3004280 ,0,444,5,일본,일본,(주)미디어캐슬
323,블레이즈,2023-07-12,3599000 ,0,372,9,호주,호주,에이케이엔터테인먼트(주)
324,스크림6,2023-05-24,4049300 ,0,370,19,미국,미국,롯데컬처웍스(주)롯데엔터테인먼트
325,금지된 관계,2023-06-15,1800000 ,0,360,5,브라질,브라질,주식회사 풍경소리
326,살룸의 하이에나,2023-04-20,2125000 ,0,359,5,프랑스,프랑스,씨네라인월드(주)
327,미드나잇 스완,2023-06-01,2744315 ,0,343,10,일본,일본,(주)미디어캐슬
328,호쿠사이,2023-07-16,2501855 ,0,339,5,일본,일본,(주)미디어캐슬
329,메탈리카: 72 시즌스,2023-04-13,8425000 ,0,337,17,미국,미국,씨제이포디플렉스 주식회사
330,리벤지 나이트,2023-09-13,2756900 ,0,316,26,미국,미국,(주)엔케이컨텐츠
331,블라스트: 폭탄제거반,2023-03-16,1800000 ,0,296,5,프랑스,프랑스,주식회사 풍경소리
332,콘돌스 네스트,2023-11-16,1620000 ,0,270,22,미국,미국,주식회사 풍경소리
333,초대의 법칙,2023-05-11,1800000 ,0,268,5,기타,기타,주식회사 풍경소리
333,롱 플레이스,2023-04-27,1588000 ,0,268,20,미국,미국,(주)스튜디오디에이치엘
335,극장판 카케구루이,2023-01-16,1885694 ,0,267,5,일본,일본,(주)미디어캐슬
336,세이퍼 앳 홈,2023-11-30,1566000 ,0,266,14,미국,미국,(주)블루라벨픽쳐스
337,스트레인지 월드,2022-11-23,2587000 ,0,259,699,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
338,교전,2023-08-16,1549000 ,0,258,20,미국,미국,(주)영화사 안다미로
339,극장판 카케구루이2: 절체절명의 러시안 룰렛,2023-02-16,1537500 ,0,237,5,일본,일본,(주)미디어캐슬
340,이스터 선데이,2022-12-28,2022200 ,0,221,28,미국,미국,씨제이 씨지브이(CJ CGV)(주)
341,사쿠라,2023-04-01,1514897 ,0,219,4,일본,일본,(주)미디어캐슬
342,립세의 사계,2024-01-10,1526000 ,0,218,0,폴란드,폴란드,(주)디스테이션
343,나의 이웃 히틀러,2023-03-30,1210000 ,0,210,5,이스라엘,"이스라엘,콜롬비아,폴란드",주식회사 루믹스미디어
344,하룻밤,2023-04-16,1413098 ,0,208,4,일본,일본,(주)미디어캐슬
345,그 아이는 귀족,2023-05-01,1344782 ,0,204,5,일본,일본,(주)미디어캐슬
346,납치: 사라진 메구미,2023-09-23,1920000 ,0,192,1,일본,일본,(유)조이앤시네마
347,블랙 팬서: 와칸다 포에버,2022-11-09,1896099 ,0,190,2571,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
348,천개의 별 이야기 더 시리즈,2023-04-19,2774500 ,0,185,18,기타,기타,스튜디오엘론(주)
349,룸 203,2023-06-28,1653550 ,0,164,21,일본,일본,씨네라인월드(주)
350,트루 마더스,2023-01-01,1126600 ,0,160,5,일본,일본,(주)미디어캐슬
351,작전명씨울프,2023-09-21,1130000 ,0,150,4,미국,미국,(주)제이앤씨미디어그룹
351,극장판 가면라이더: 세이버X젠카이저 슈퍼히어로 전기,2022-12-01,750000 ,0,150,103,일본,일본,트윈플러스파트너스(주)
353,경감 매그레,2023-08-30,888000 ,0,148,5,프랑스,프랑스,(주)영화사 안다미로
354,키네마의 신,2023-10-01,977138 ,0,140,6,일본,일본,(주)미디어캐슬
354,퀵샌드,2023-11-01,1256750 ,0,140,23,미국,미국,스튜디오 에이드
356,다크 글래시스,2023-07-21,780000 ,0,130,5,이탈리아,이탈리아,주식회사 루믹스미디어
357,페이퍼 스파이더스,2023-05-18,1020326 ,0,128,7,미국,미국,주식회사 블루필름웍스
358,좀비 사용 설명서,2023-07-12,1018000 ,0,127,4,캐나다,캐나다,(주)드림팩트엔터테인먼트
359,디셈버,2023-12-16,818657 ,0,122,5,일본,일본,(주)미디어캐슬
359,데블스 맨: 제1특전단,2023-11-23,732000 ,0,122,5,미국,미국,주식회사 풍경소리
361,렛 미 고,2023-12-07,708000 ,0,118,5,프랑스,"프랑스,벨기에,스위스",주식회사 풍경소리
362,위험한 사돈,2023-06-21,672000 ,0,112,5,폴란드,폴란드,스튜디오엘론(주)
363,프리 데드 오어 얼라이브,2023-01-19,550000 ,0,110,5,미국,미국,(주)투케이에스픽처스
363,견왕: 이누오,2022-12-08,871797 ,0,110,28,일본,일본,트윈플러스파트너스(주)
365,라모나,2023-08-31,709800 ,0,107,5,스페인,스페인,주식회사 블루필름웍스
366,더 도터,2023-10-19,788900 ,0,105,10,스페인,스페인,"(주)빅브라더스,(주)드림팩트엔터테인먼트"
367,스페이스 키드: 우주에서 살아남기,2022-12-07,600000 ,0,100,290,프랑스,프랑스,"그린나래미디어(주),(주)인터파크"
368,피닉스 미션,2023-09-27,588000 ,0,98,5,미국,미국,주식회사 풍경소리
369,이스케이프 더 보트,2023-05-26,576000 ,0,96,6,이탈리아,이탈리아,(주)박수엔터테인먼트
370,동백정원,2023-12-01,663900 ,0,94,5,일본,일본,(주)미디어캐슬
370,코다,2021-08-31,816000 ,0,94,308,프랑스,프랑스,판씨네마(주)
372,우당탕탕 경찰 음악대,2023-11-01,605667 ,0,92,5,일본,일본,(주)미디어캐슬
373,식운,2023-09-01,588160 ,0,90,5,일본,일본,(주)미디어캐슬
374,지옥의 화원,2022-12-15,863500 ,0,89,25,일본,일본,"찬란,(주)하이스트레인저"
375,나나,2022-12-15,585000 ,0,88,21,인도네시아,인도네시아,M&M 인터내셔널
375,99번의 정사,2023-08-24,478000 ,0,88,5,기타,기타,주식회사 풍경소리
375,부화,2023-06-16,528000 ,0,88,5,핀란드,핀란드,주식회사 루믹스미디어
375,악마의 부활,2023-06-08,528000 ,0,88,5,체코,체코,주식회사 루믹스미디어
379,웨스턴 프론트: 서부전선,2023-12-21,492000 ,0,82,5,캐나다,캐나다,주식회사 풍경소리
380,한번 죽어 봤다,2023-08-01,482828 ,0,73,1,일본,일본,(주)미디어캐슬
380,타임 이즈 업2,2023-05-31,651000 ,0,73,19,이탈리아,이탈리아,스튜디오 에이드
382,그녀가 말했다,2022-11-30,557000 ,0,67,88,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
383,오르소,2023-09-21,366000 ,0,66,5,프랑스,프랑스,주식회사 풍경소리
384,매드 하이디,2023-12-14,519428 ,0,59,4,스위스,스위스,와이드 릴리즈(주)
385,이누부!,2023-10-16,334000 ,0,52,4,일본,일본,(주)미디어캐슬
386,견자단의 용호무사,2023-01-26,250000 ,0,50,5,중국,중국,비케이 시네윈
386,마이 대디,2023-11-16,309806 ,0,50,4,일본,일본,(주)미디어캐슬
388,디모: 벚꽃의 소리,2022-12-01,342500 ,0,49,5,일본,일본,(주)미디어캐슬
389,폴: 600미터,2022-11-16,200000 ,0,40,463,영국,"영국,미국",(주)스튜디오디에이치엘
389,더 도어 : 다섯 개의 문,2023-08-03,240000 ,0,40,5,러시아,러시아,주식회사 원더스튜디오
391,사고물건 무서운 방,2023-08-16,237900 ,0,36,1,일본,일본,(주)미디어캐슬
392,너와 사랑한 시간,2022-11-30,138000 ,0,35,92,홍콩,홍콩,오드
393,와일드캣,2023-07-06,80000 ,0,34,5,미국,미국,(주)콘텐트마인
394,차선변경-큐폴라를 올려다보며-,2023-07-20,359500 ,0,33,4,일본,일본,(주)이씨에스
395,라스트 서바이버,2023-12-14,77000 ,0,31,5,미국,미국,(주)콘텐트마인
396,47시간: 샤크베이트,2023-08-03,168000 ,0,27,3,영국,"영국,미국",(유)조이앤시네마
396,컨트리 카바레,2023-11-30,181000 ,0,27,2,프랑스,프랑스,(주)스튜디오디에이치엘
398,시몬,2023-02-23,40000 ,0,25,5,기타,기타,(주)콘텐트마인
399,노 베어스,2024-01-10,220000 ,0,22,0,이란,이란,M&M 인터내셔널
400,악당들,2023-05-31,67000 ,0,21,5,이탈리아,"이탈리아,브라질",(주)드림팩트엔터테인먼트
401,아마겟돈 타임,2022-11-23,182000 ,0,20,186,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
402,모딜리아니,2023-10-19,100000 ,0,16,1,미국,"미국,프랑스,독일,이탈리아,루마니아,영국",주식회사 썬더필름
403,더 게임,2022-12-08,77000 ,0,13,11,헝가리,헝가리,알토미디어(주)
403,뮤직 바이 시아,2022-12-15,81000 ,0,13,19,미국,미국,(주)디오시네마
405,모하비 다이아몬드,2023-08-24,60000 ,0,10,1,미국,미국,(주)블루라벨픽쳐스
405,삼총사,2023-08-25,60000 ,0,10,1,영국,영국,주식회사 풍경소리
405,블랙 데몬,2023-09-05,60000 ,0,10,1,미국,미국,(주)엔케이컨텐츠
405,화피사2: 요괴전쟁,2022-12-22,10000 ,0,10,4,중국,중국,(유)조이앤시네마
409,서유기:저팔계의 반란,2023-03-30,48000 ,0,8,1,중국,중국,초코필름
409,지옥갱,2023-09-14,48000 ,0,8,1,미국,미국,(주)투케이에스픽처스
409,데우스,2023-05-16,48000 ,0,8,1,영국,영국,주식회사 루믹스미디어
409,이스케이프: 더블 타겟,2023-03-15,48000 ,0,8,1,미국,미국,주식회사 루믹스미디어
409,스마일 어게인,2023-04-25,48000 ,0,8,1,아르헨티나,아르헨티나,(주)투케이에스픽처스
409,포트리스2 : 스나이퍼 아이,2023-06-15,48000 ,0,8,1,미국,미국,㈜코리아스크린
409,론 서바이버 : 아이 엠 리벤지,2023-09-14,48000 ,0,8,1,미국,미국,라온아이(주)
409,더 벙커,2023-03-23,48000 ,0,8,1,영국,영국,(주)엔케이컨텐츠
409,SAS: 레니게이드 인 런던,2023-08-10,48000 ,0,8,1,영국,영국,주식회사 루믹스미디어
418,어웨이크,2022-12-16,43000 ,0,7,4,일본,일본,(주)미디어캐슬
419,존 덴버 죽이기,2022-11-23,32000 ,0,5,22,필리핀,필리핀,(주)트리플픽쳐스
420,포트리스: 더 벙커,2023-05-10,18000 ,0,2,1,미국,미국,㈜코리아스크린
420,청춘시련,2022-12-01,12000 ,0,2,10,대만,대만,"(주)씨네필운,시네마 뉴원"
420,남편은 인싸 시부는 아싸,2023-10-18,12000 ,0,2,1,일본,일본,(주)영진크리에이티브
420,첫사랑 첫섹스,2023-04-14,12000 ,0,2,1,일본,일본,(주)영진크리에이티브
420,화이트 노이즈,2022-12-07,22000 ,0,2,62,미국,미국,씨제이 씨지브이(CJ CGV)(주)
420,아내의 팬티에서 다른남자의 냄새가 난다,2023-10-19,12000 ,0,2,1,일본,일본,(주)영진크리에이티브
420,13 미닛츠,2023-05-03,18000 ,0,2,1,미국,미국,㈜코리아스크린
427,무토 아야카의 섹스일기,2023-02-17,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,지퍼스 크리퍼스: 리본,2023-02-22,6000 ,0,1,1,영국,영국,(주)누리픽쳐스
427,맛가버린 맛사지 무삭제판,2023-03-03,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,미대생 유메:끈적이는 누드수업,2023-03-08,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,홍콩 가자!남자를 너무 잘 알아,2023-03-12,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,몸으로 영업하는 50대 육덕 아줌마,2023-03-21,6000 ,0,1,1,일본,일본,(주)코빈커뮤니케이션즈
427,맛있는 여상사의 핫바디,2023-03-31,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,급 땡긴 며느리 더 큰게 필요해,2023-03-24,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,며느리는 성욕보호사,2023-03-23,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,젖은 속살:남편 상사에게 빠져버린 날,2023-04-17,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,아들의 취향:친엄마보다 새엄마,2023-04-18,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,음란새댁:하루에 여러번,2023-04-24,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,새엄마:남자로 만들어준 밤,2023-05-17,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,적셔준 마사지 : 한 방울까지,2023-05-30,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,그녀의 조갯살 무삭제판,2023-05-04,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,쾌락 찾은 며느리 무삭제판,2023-06-29,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,코바야카와 레이코의 농익은 팬티 아래,2023-06-09,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,스튜어디스 누나 한번만 해주세요,2023-06-14,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,아들의 여자가 된 며느리,2023-06-29,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,온천여관의 여주인을 성감마사지,2023-06-16,6000 ,0,1,1,일본,일본,(주)도키엔터테인먼트
427,여상사 팬티스타킹 뒷구멍 만들기,2023-07-06,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,남편 출장 간 사이 범해지는 아내,2023-07-31,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,거칠것 없는 그녀 무삭제판,2023-07-26,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,새엄마는 귀족출신 아가씨,2023-08-11,6000 ,0,1,1,일본,일본,(주)도키엔터테인먼트
427,흠뻑채운 젖은 속살,2023-08-25,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,새엄마 아빠에게는 비밀로 해요,2023-09-01,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,출장 간 남편 대신 내가 벗어줄게,2023-09-01,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,출장 중 바람 났어 : 원하는 대로 해줄게요,2023-09-10,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,발기가 죽지 않아:새엄마가 먹인 비타민,2023-09-17,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,사촌여동생:활짝 열어준 문,2023-09-17,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,가정교사:동정풀이 일타강사,2023-09-18,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,하루 세번 새아들 세워버린 엄마,2023-09-18,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,3일 밤낮 벌려주는 음란아내,2023-10-04,6000 ,0,1,1,일본,일본,(주)코빈커뮤니케이션즈
427,아들이 잠에 들면 며느리는 내 방으로 찾아온다,2023-10-16,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,직장 부하에게 먹혀버린 아내,2023-10-31,6000 ,0,1,1,일본,일본,(주)코빈커뮤니케이션즈
427,욕정 채운 유부녀 무삭제판,2023-11-03,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,F컵 새댁의 큰가슴:하루에 여러번,2023-11-10,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,미대생 손길에 자지러진 새아빠,2023-11-10,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,핸드 메이드:성욕처리 전담,2023-11-13,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,브랫:나를 만족 시켜줘,2023-11-13,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,섹스의 맛을 알려준 여상사,2023-11-14,6000 ,0,1,1,일본,일본,(주)코빈커뮤니케이션즈
427,구멍공유 오피스:너도 꽂고 나도 꽂고,2023-12-08,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,결국 시아버지를 세워버렸다,2023-12-11,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,섯다!양아들 동정내음,2023-12-11,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,가사도우미의 인생 걸레질,2023-12-11,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,질펀한 마사지 : 남편 없어요,2023-01-25,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,맛있는 새엄마2 무삭제판,2023-01-31,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,밝히는 이웃집 아줌마,2023-01-26,6000 ,0,1,1,일본,일본,(주)코빈커뮤니케이션즈
427,젖어버린 유부녀:영계가 좋아,2023-02-01,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,젖은 피부가 흔들리는 욕실,2023-02-09,6000 ,0,1,1,일본,일본,(주)씨맥스커뮤니케이션즈
427,허락한 며느리:단단한게 필요해,2023-02-06,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,부장님 몸수발 하는 내 아내,2023-02-06,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,그녀는 구멍봉사자,2023-03-03,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,유부녀 협박 : 남편에게 말할거야,2023-03-04,6000 ,0,1,1,일본,일본,(주)영화사 사계절
427,무방비 형수,2023-03-23,6000 ,0,1,1,일본,일본,(주)가온콘텐츠
427,"육덕장모:딸,미안해",2023-03-17,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,밤낮 없는 택시 기사 : 나 하고 싶어,2023-03-30,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,씨받는 며느리 : 넣어주세요,2023-03-30,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,며느리의 진한맛,2023-04-19,1000 ,0,1,1,일본,일본,(주)픽쳐레스크
427,새엄마와 나 오이디푸스 콤플렉스,2023-04-18,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,맘마미아!엄마라고 불러봐,2023-04-19,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,건설현장의 여직원을 마사지로 유혹,2023-05-10,6000 ,0,1,1,일본,일본,(주)도키엔터테인먼트
427,욕정의 신혼생활:아침부터 밤까지,2023-05-15,6000 ,0,1,1,일본,일본,(주)영진크리에이티브
427,은밀한곳 젖은 친구엄마,2023-05-24,6000 ,0,1,1,일본,일본,에스팀
